Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
18.05.2022 00:00;18.05.2022 01:00;48.863,25;49.105,50;242,25;36.934,00
18.05.2022 01:00;18.05.2022 02:00;47.350,00;48.898,75;1.548,75;34.411,50
18.05.2022 02:00;18.05.2022 03:00;46.673,50;49.709,00;3.035,50;32.815,75
18.05.2022 03:00;18.05.2022 04:00;46.856,00;50.525,00;3.669,00;32.255,00
18.05.2022 04:00;18.05.2022 05:00;48.128,00;51.873,50;3.745,50;33.063,75
18.05.2022 05:00;18.05.2022 06:00;51.085,50;53.170,00;2.084,50;35.501,00
18.05.2022 06:00;18.05.2022 07:00;57.887,50;58.159,00;271,50;41.328,50
18.05.2022 07:00;18.05.2022 08:00;62.824,00;62.875,50;51,50;44.138,50
18.05.2022 08:00;18.05.2022 09:00;65.858,00;65.930,25;72,25;43.060,75
18.05.2022 09:00;18.05.2022 10:00;66.607,25;67.340,25;733,00;37.276,00
18.05.2022 10:00;18.05.2022 11:00;67.873,75;70.249,25;2.375,50;32.303,75
18.05.2022 11:00;18.05.2022 12:00;68.686,50;72.331,25;3.644,75;29.306,50
18.05.2022 12:00;18.05.2022 13:00;68.097,00;71.669,50;3.572,50;27.315,25
18.05.2022 13:00;18.05.2022 14:00;67.048,25;71.180,00;4.131,75;27.345,25
18.05.2022 14:00;18.05.2022 15:00;65.632,75;69.659,25;4.026,50;28.326,50
18.05.2022 15:00;18.05.2022 16:00;64.570,75;66.998,00;2.427,25;31.276,50
18.05.2022 16:00;18.05.2022 17:00;63.291,25;64.403,75;1.112,50;35.381,75
18.05.2022 17:00;18.05.2022 18:00;63.093,25;63.241,50;148,25;41.844,25
18.05.2022 18:00;18.05.2022 19:00;62.947,50;63.206,25;258,75;49.299,00
18.05.2022 19:00;18.05.2022 20:00;62.604,50;62.606,50;2,00;54.615,50
18.05.2022 20:00;18.05.2022 21:00;60.852,75;60.854,75;2,00;54.242,00
18.05.2022 21:00;18.05.2022 22:00;59.196,75;59.239,50;42,75;50.063,75
18.05.2022 22:00;18.05.2022 23:00;56.132,75;56.235,25;102,50;43.868,25
18.05.2022 23:00;19.05.2022 00:00;52.577,75;52.958,25;380,50;39.005,50
19.05.2022 00:00;19.05.2022 01:00;50.180,00;50.839,25;659,25;36.325,25
19.05.2022 01:00;19.05.2022 02:00;47.970,50;49.189,75;1.219,25;34.497,25
19.05.2022 02:00;19.05.2022 03:00;46.728,75;49.367,25;2.638,50;33.775,25
19.05.2022 03:00;19.05.2022 04:00;46.856,50;50.502,25;3.645,75;34.236,00
19.05.2022 04:00;19.05.2022 05:00;47.376,00;51.132,50;3.756,50;34.998,00
19.05.2022 05:00;19.05.2022 06:00;50.277,50;51.941,50;1.664,00;37.529,50
19.05.2022 06:00;19.05.2022 07:00;57.495,25;57.819,75;324,50;42.731,75
19.05.2022 07:00;19.05.2022 08:00;62.953,25;62.977,75;24,50;44.792,25
19.05.2022 08:00;19.05.2022 09:00;66.014,25;66.016,25;2,00;43.550,25
19.05.2022 09:00;19.05.2022 10:00;66.616,50;66.623,75;7,25;38.245,50
19.05.2022 10:00;19.05.2022 11:00;67.173,50;68.130,50;957,00;33.886,00
19.05.2022 11:00;19.05.2022 12:00;67.317,50;68.698,75;1.381,25;31.171,00
19.05.2022 12:00;19.05.2022 13:00;66.602,50;67.842,50;1.240,00;28.194,50
19.05.2022 13:00;19.05.2022 14:00;65.866,75;69.152,75;3.286,00;27.130,50
19.05.2022 14:00;19.05.2022 15:00;64.608,75;67.457,75;2.849,00;28.131,00
19.05.2022 15:00;19.05.2022 16:00;64.722,25;65.319,75;597,50;31.382,75
19.05.2022 16:00;19.05.2022 17:00;64.894,00;65.335,50;441,50;36.489,25
19.05.2022 17:00;19.05.2022 18:00;65.491,75;65.627,00;135,25;42.035,75
19.05.2022 18:00;19.05.2022 19:00;64.546,75;64.615,75;69,00;48.518,50
19.05.2022 19:00;19.05.2022 20:00;62.864,00;62.885,00;21,00;51.286,00
19.05.2022 20:00;19.05.2022 21:00;60.891,75;60.985,00;93,25;49.140,75
19.05.2022 21:00;19.05.2022 22:00;58.400,00;58.425,00;25,00;47.008,00
19.05.2022 22:00;19.05.2022 23:00;55.431,00;55.475,25;44,25;43.165,75
19.05.2022 23:00;20.05.2022 00:00;51.230,25;51.306,25;76,00;38.742,00
20.05.2022 00:00;20.05.2022 01:00;48.752,50;49.082,75;330,25;35.599,75
20.05.2022 01:00;20.05.2022 02:00;47.707,00;49.335,25;1.628,25;33.415,75
20.05.2022 02:00;20.05.2022 03:00;47.278,75;49.868,50;2.589,75;33.701,50
20.05.2022 03:00;20.05.2022 04:00;46.922,75;49.695,50;2.772,75;35.513,00
20.05.2022 04:00;20.05.2022 05:00;47.358,25;49.180,50;1.822,25;37.903,25
20.05.2022 05:00;20.05.2022 06:00;49.546,00;50.393,50;847,50;42.069,50
20.05.2022 06:00;20.05.2022 07:00;56.172,25;56.201,50;29,25;48.446,50
20.05.2022 07:00;20.05.2022 08:00;61.556,75;61.558,75;2,00;50.861,25
20.05.2022 08:00;20.05.2022 09:00;64.620,25;64.623,75;3,50;48.446,00
20.05.2022 09:00;20.05.2022 10:00;65.885,50;66.059,25;173,75;43.170,25
20.05.2022 10:00;20.05.2022 11:00;66.939,50;67.467,25;527,75;38.034,50
20.05.2022 11:00;20.05.2022 12:00;68.022,00;68.653,00;631,00;35.032,00
20.05.2022 12:00;20.05.2022 13:00;67.568,75;68.682,00;1.113,25;32.705,25
20.05.2022 13:00;20.05.2022 14:00;66.257,50;67.412,75;1.155,25;31.039,00
20.05.2022 14:00;20.05.2022 15:00;64.914,00;65.976,75;1.062,75;31.659,00
20.05.2022 15:00;20.05.2022 16:00;63.798,75;64.439,50;640,75;35.584,75
20.05.2022 16:00;20.05.2022 17:00;62.066,50;62.500,75;434,25;38.667,50
20.05.2022 17:00;20.05.2022 18:00;61.527,25;61.861,50;334,25;41.360,25
20.05.2022 18:00;20.05.2022 19:00;61.770,00;62.120,75;350,75;44.687,75
20.05.2022 19:00;20.05.2022 20:00;61.049,50;61.187,00;137,50;43.689,75
20.05.2022 20:00;20.05.2022 21:00;59.085,25;59.200,00;114,75;40.453,00
20.05.2022 21:00;20.05.2022 22:00;57.162,75;57.390,00;227,25;35.411,50
20.05.2022 22:00;20.05.2022 23:00;53.679,00;53.944,00;265,00;29.565,25
20.05.2022 23:00;21.05.2022 00:00;49.146,25;50.435,50;1.289,25;21.094,75
21.05.2022 00:00;21.05.2022 01:00;47.102,50;48.254,75;1.152,25;16.762,25
21.05.2022 01:00;21.05.2022 02:00;45.216,25;46.803,25;1.587,00;13.634,25
21.05.2022 02:00;21.05.2022 03:00;44.379,50;46.369,00;1.989,50;12.817,50
21.05.2022 03:00;21.05.2022 04:00;44.095,25;45.892,25;1.797,00;13.480,25
21.05.2022 04:00;21.05.2022 05:00;44.196,75;46.510,50;2.313,75;14.587,50
21.05.2022 05:00;21.05.2022 06:00;44.551,75;46.962,75;2.411,00;16.316,75
21.05.2022 06:00;21.05.2022 07:00;46.575,25;48.369,75;1.794,50;18.250,75
21.05.2022 07:00;21.05.2022 08:00;49.960,00;51.768,50;1.808,50;18.567,75
21.05.2022 08:00;21.05.2022 09:00;53.997,75;55.910,25;1.912,50;15.941,00
21.05.2022 09:00;21.05.2022 10:00;56.411,00;58.976,25;2.565,25;11.629,50
21.05.2022 10:00;21.05.2022 11:00;57.705,00;62.919,75;5.214,75;7.718,00
21.05.2022 11:00;21.05.2022 12:00;57.987,00;64.204,00;6.217,00;5.374,25
21.05.2022 12:00;21.05.2022 13:00;57.598,25;64.136,25;6.538,00;5.141,00
21.05.2022 13:00;21.05.2022 14:00;55.868,00;62.053,00;6.185,00;6.235,75
21.05.2022 14:00;21.05.2022 15:00;54.088,00;60.090,00;6.002,00;5.754,75
21.05.2022 15:00;21.05.2022 16:00;53.030,25;59.254,75;6.224,50;5.026,00
21.05.2022 16:00;21.05.2022 17:00;52.570,00;57.964,50;5.394,50;6.147,25
21.05.2022 17:00;21.05.2022 18:00;53.101,25;56.986,50;3.885,25;12.540,50
21.05.2022 18:00;21.05.2022 19:00;52.874,25;53.607,00;732,75;21.529,50
21.05.2022 19:00;21.05.2022 20:00;52.124,00;52.744,25;620,25;29.881,00
21.05.2022 20:00;21.05.2022 21:00;49.665,75;49.837,25;171,50;34.624,00
21.05.2022 21:00;21.05.2022 22:00;48.218,25;48.295,25;77,00;36.856,00
21.05.2022 22:00;21.05.2022 23:00;46.439,25;46.474,75;35,50;36.785,25
21.05.2022 23:00;22.05.2022 00:00;43.342,75;43.359,25;16,50;34.859,75
22.05.2022 00:00;22.05.2022 01:00;40.388,00;40.455,50;67,50;33.253,00
22.05.2022 01:00;22.05.2022 02:00;38.687,25;38.878,00;190,75;32.982,50
22.05.2022 02:00;22.05.2022 03:00;36.072,50;36.362,75;290,25;31.280,00
22.05.2022 03:00;22.05.2022 04:00;36.857,25;37.377,50;520,25;32.598,00
22.05.2022 04:00;22.05.2022 05:00;37.010,25;38.008,00;997,75;33.094,00
22.05.2022 05:00;22.05.2022 06:00;36.721,25;37.765,25;1.044,00;32.835,75
22.05.2022 06:00;22.05.2022 07:00;37.075,25;37.736,50;661,25;31.845,75
22.05.2022 07:00;22.05.2022 08:00;39.380,25;39.869,50;489,25;29.877,75
22.05.2022 08:00;22.05.2022 09:00;43.020,50;44.100,00;1.079,50;26.050,50
22.05.2022 09:00;22.05.2022 10:00;45.973,75;48.161,50;2.187,75;21.441,75
22.05.2022 10:00;22.05.2022 11:00;48.087,50;50.864,00;2.776,50;18.532,50
22.05.2022 11:00;22.05.2022 12:00;49.871,75;53.630,75;3.759,00;17.090,75
22.05.2022 12:00;22.05.2022 13:00;49.899,25;55.680,75;5.781,50;15.228,25
22.05.2022 13:00;22.05.2022 14:00;47.979,25;54.129,00;6.149,75;12.654,75
22.05.2022 14:00;22.05.2022 15:00;46.483,75;53.271,50;6.787,75;12.444,25
22.05.2022 15:00;22.05.2022 16:00;46.087,50;52.055,50;5.968,00;15.272,25
22.05.2022 16:00;22.05.2022 17:00;45.932,75;50.432,25;4.499,50;21.026,75
22.05.2022 17:00;22.05.2022 18:00;46.742,50;48.005,00;1.262,50;29.070,75
22.05.2022 18:00;22.05.2022 19:00;48.365,50;49.043,50;678,00;37.768,50
22.05.2022 19:00;22.05.2022 20:00;48.699,00;48.787,50;88,50;43.015,75
22.05.2022 20:00;22.05.2022 21:00;48.433,00;48.451,75;18,75;44.619,75
22.05.2022 21:00;22.05.2022 22:00;47.891,25;47.904,25;13,00;42.860,75
22.05.2022 22:00;22.05.2022 23:00;47.588,00;47.611,25;23,25;39.975,75
22.05.2022 23:00;23.05.2022 00:00;44.861,50;45.400,00;538,50;35.061,75
23.05.2022 00:00;23.05.2022 01:00;42.357,75;42.765,25;407,50;30.352,25
23.05.2022 01:00;23.05.2022 02:00;41.078,25;41.741,50;663,25;27.507,75
23.05.2022 02:00;23.05.2022 03:00;40.591,00;41.801,75;1.210,75;25.996,25
23.05.2022 03:00;23.05.2022 04:00;40.731,75;42.272,25;1.540,50;25.835,50
23.05.2022 04:00;23.05.2022 05:00;42.363,75;43.317,50;953,75;27.549,00
23.05.2022 05:00;23.05.2022 06:00;45.655,75;46.319,50;663,75;30.468,50
23.05.2022 06:00;23.05.2022 07:00;53.045,75;53.230,75;185,00;36.004,75
23.05.2022 07:00;23.05.2022 08:00;59.129,00;59.141,75;12,75;40.706,00
23.05.2022 08:00;23.05.2022 09:00;63.010,00;63.017,00;7,00;41.644,50
23.05.2022 09:00;23.05.2022 10:00;63.668,25;63.868,50;200,25;35.844,75
23.05.2022 10:00;23.05.2022 11:00;64.792,50;64.911,50;119,00;30.408,50
23.05.2022 11:00;23.05.2022 12:00;67.115,75;67.486,00;370,25;26.144,75
23.05.2022 12:00;23.05.2022 13:00;67.811,00;68.368,50;557,50;23.029,25
23.05.2022 13:00;23.05.2022 14:00;66.837,75;67.858,75;1.021,00;21.922,00
23.05.2022 14:00;23.05.2022 15:00;65.500,25;66.998,75;1.498,50;20.594,25
23.05.2022 15:00;23.05.2022 16:00;65.096,00;66.168,25;1.072,25;23.377,00
23.05.2022 16:00;23.05.2022 17:00;62.994,00;63.454,75;460,75;24.834,25
23.05.2022 17:00;23.05.2022 18:00;63.848,25;64.049,00;200,75;29.415,75
23.05.2022 18:00;23.05.2022 19:00;64.724,75;64.749,00;24,25;34.255,75
23.05.2022 19:00;23.05.2022 20:00;63.526,50;63.532,50;6,00;35.143,50
23.05.2022 20:00;23.05.2022 21:00;60.898,00;60.913,50;15,50;33.334,25
23.05.2022 21:00;23.05.2022 22:00;59.059,75;59.131,25;71,50;30.277,50
23.05.2022 22:00;23.05.2022 23:00;56.284,25;56.649,25;365,00;27.406,00
23.05.2022 23:00;24.05.2022 00:00;52.583,75;54.005,75;1.422,00;23.937,25
24.05.2022 00:00;24.05.2022 01:00;49.846,75;51.529,50;1.682,75;23.133,00
24.05.2022 01:00;24.05.2022 02:00;48.822,75;53.695,75;4.873,00;23.241,00
24.05.2022 02:00;24.05.2022 03:00;47.493,75;53.204,50;5.710,75;24.349,75
24.05.2022 03:00;24.05.2022 04:00;47.261,75;51.491,25;4.229,50;25.059,75
24.05.2022 04:00;24.05.2022 05:00;47.740,00;50.972,25;3.232,25;26.785,50
24.05.2022 05:00;24.05.2022 06:00;49.848,50;51.573,25;1.724,75;30.135,00
24.05.2022 06:00;24.05.2022 07:00;56.207,00;56.721,50;514,50;36.619,00
24.05.2022 07:00;24.05.2022 08:00;61.946,25;61.958,50;12,25;42.410,50
24.05.2022 08:00;24.05.2022 09:00;65.095,75;65.118,75;23,00;43.907,00
24.05.2022 09:00;24.05.2022 10:00;65.959,25;66.053,50;94,25;41.743,25
24.05.2022 10:00;24.05.2022 11:00;67.091,75;67.312,00;220,25;37.992,00
24.05.2022 11:00;24.05.2022 12:00;67.864,00;68.201,25;337,25;34.266,25
24.05.2022 12:00;24.05.2022 13:00;67.411,50;69.301,25;1.889,75;29.499,75
24.05.2022 13:00;24.05.2022 14:00;66.369,25;69.611,75;3.242,50;26.534,25
24.05.2022 14:00;24.05.2022 15:00;64.801,75;70.275,75;5.474,00;23.829,25
24.05.2022 15:00;24.05.2022 16:00;63.755,50;69.161,00;5.405,50;24.535,50
24.05.2022 16:00;24.05.2022 17:00;62.044,25;65.591,75;3.547,50;26.074,00
24.05.2022 17:00;24.05.2022 18:00;61.965,75;64.869,00;2.903,25;30.750,25
24.05.2022 18:00;24.05.2022 19:00;61.902,00;62.725,75;823,75;37.304,00
24.05.2022 19:00;24.05.2022 20:00;61.382,50;61.387,50;5,00;44.317,75
24.05.2022 20:00;24.05.2022 21:00;58.189,25;58.195,25;6,00;46.776,25
24.05.2022 21:00;24.05.2022 22:00;56.126,00;56.139,75;13,75;46.624,50
24.05.2022 22:00;24.05.2022 23:00;53.129,50;53.251,75;122,25;44.285,25
24.05.2022 23:00;25.05.2022 00:00;49.091,00;49.613,50;522,50;40.211,00
25.05.2022 00:00;25.05.2022 01:00;46.080,75;46.216,25;135,50;37.174,25
25.05.2022 01:00;25.05.2022 02:00;44.019,00;44.596,25;577,25;35.982,50
25.05.2022 02:00;25.05.2022 03:00;42.723,50;44.308,00;1.584,50;35.373,50
25.05.2022 03:00;25.05.2022 04:00;43.004,50;44.920,75;1.916,25;35.898,75
25.05.2022 04:00;25.05.2022 05:00;44.128,50;45.952,00;1.823,50;36.859,75
25.05.2022 05:00;25.05.2022 06:00;46.891,50;47.620,75;729,25;39.537,50
25.05.2022 06:00;25.05.2022 07:00;54.071,75;54.135,75;64,00;45.331,50
25.05.2022 07:00;25.05.2022 08:00;59.281,00;59.288,00;7,00;47.842,50
25.05.2022 08:00;25.05.2022 09:00;62.410,25;62.429,00;18,75;45.043,00
25.05.2022 09:00;25.05.2022 10:00;62.744,50;62.943,75;199,25;36.858,50
25.05.2022 10:00;25.05.2022 11:00;64.048,50;64.942,75;894,25;30.332,00
25.05.2022 11:00;25.05.2022 12:00;64.725,75;66.434,75;1.709,00;25.564,00
25.05.2022 12:00;25.05.2022 13:00;65.165,25;68.550,00;3.384,75;22.243,00
25.05.2022 13:00;25.05.2022 14:00;65.018,25;70.193,00;5.174,75;20.051,75
25.05.2022 14:00;25.05.2022 15:00;63.314,00;68.906,50;5.592,50;17.826,50
25.05.2022 15:00;25.05.2022 16:00;62.629,50;68.750,50;6.121,00;17.912,50
25.05.2022 16:00;25.05.2022 17:00;61.386,50;66.482,75;5.096,25;19.667,75
25.05.2022 17:00;25.05.2022 18:00;60.611,25;61.691,75;1.080,50;24.932,75
25.05.2022 18:00;25.05.2022 19:00;60.126,00;60.502,25;376,25;30.822,75
25.05.2022 19:00;25.05.2022 20:00;59.547,25;59.662,75;115,50;36.719,25
25.05.2022 20:00;25.05.2022 21:00;57.402,25;57.410,75;8,50;38.127,75
25.05.2022 21:00;25.05.2022 22:00;55.305,50;55.349,50;44,00;36.381,75
25.05.2022 22:00;25.05.2022 23:00;52.382,75;52.675,00;292,25;31.905,50
25.05.2022 23:00;26.05.2022 00:00;48.791,25;49.630,75;839,50;25.882,25
26.05.2022 00:00;26.05.2022 01:00;46.422,00;46.925,75;503,75;21.132,50
26.05.2022 01:00;26.05.2022 02:00;44.621,75;45.190,00;568,25;18.240,50
26.05.2022 02:00;26.05.2022 03:00;43.862,75;44.655,50;792,75;16.982,50
26.05.2022 03:00;26.05.2022 04:00;42.870,75;43.926,00;1.055,25;15.842,75
26.05.2022 04:00;26.05.2022 05:00;42.268,50;43.461,25;1.192,75;15.633,25
26.05.2022 05:00;26.05.2022 06:00;41.700,00;42.790,00;1.090,00;16.153,25
26.05.2022 06:00;26.05.2022 07:00;41.565,25;42.580,00;1.014,75;15.433,50
26.05.2022 07:00;26.05.2022 08:00;44.605,00;45.453,75;848,75;14.387,25
26.05.2022 08:00;26.05.2022 09:00;48.440,25;50.883,75;2.443,50;11.883,00
26.05.2022 09:00;26.05.2022 10:00;50.917,75;55.356,50;4.438,75;9.027,25
26.05.2022 10:00;26.05.2022 11:00;52.465,25;57.222,25;4.757,00;8.727,50
26.05.2022 11:00;26.05.2022 12:00;53.705,75;59.499,25;5.793,50;7.834,25
26.05.2022 12:00;26.05.2022 13:00;53.090,50;59.072,25;5.981,75;5.186,25
26.05.2022 13:00;26.05.2022 14:00;51.211,00;57.247,00;6.036,00;5.627,75
26.05.2022 14:00;26.05.2022 15:00;49.530,50;55.544,25;6.013,75;6.544,75
26.05.2022 15:00;26.05.2022 16:00;48.626,00;54.466,00;5.840,00;7.023,50
26.05.2022 16:00;26.05.2022 17:00;48.603,75;53.867,50;5.263,75;8.770,50
26.05.2022 17:00;26.05.2022 18:00;49.007,75;52.207,25;3.199,50;10.726,25
26.05.2022 18:00;26.05.2022 19:00;49.853,75;51.296,00;1.442,25;16.258,50
26.05.2022 19:00;26.05.2022 20:00;49.857,00;50.769,00;912,00;22.789,00
26.05.2022 20:00;26.05.2022 21:00;48.658,25;48.811,25;153,00;26.301,00
26.05.2022 21:00;26.05.2022 22:00;47.645,00;47.659,00;14,00;25.707,00
26.05.2022 22:00;26.05.2022 23:00;46.362,50;46.605,50;243,00;22.048,25
26.05.2022 23:00;27.05.2022 00:00;44.506,25;45.261,50;755,25;17.629,75
27.05.2022 00:00;27.05.2022 01:00;43.094,00;43.747,25;653,25;15.194,25
27.05.2022 01:00;27.05.2022 02:00;41.550,00;42.744,50;1.194,50;13.291,50
27.05.2022 02:00;27.05.2022 03:00;40.799,50;41.834,00;1.034,50;12.775,00
27.05.2022 03:00;27.05.2022 04:00;41.108,00;43.083,75;1.975,75;13.196,00
27.05.2022 04:00;27.05.2022 05:00;42.013,25;43.911,25;1.898,00;14.978,00
27.05.2022 05:00;27.05.2022 06:00;43.521,75;44.009,00;487,25;17.607,25
27.05.2022 06:00;27.05.2022 07:00;48.428,50;48.553,75;125,25;21.395,50
27.05.2022 07:00;27.05.2022 08:00;52.922,75;53.294,00;371,25;21.964,75
27.05.2022 08:00;27.05.2022 09:00;56.685,50;57.705,25;1.019,75;19.584,00
27.05.2022 09:00;27.05.2022 10:00;58.232,75;59.828,50;1.595,75;15.618,25
27.05.2022 10:00;27.05.2022 11:00;59.441,25;63.603,25;4.162,00;12.219,50
27.05.2022 11:00;27.05.2022 12:00;61.133,50;66.268,75;5.135,25;11.143,00
27.05.2022 12:00;27.05.2022 13:00;61.348,50;67.551,00;6.202,50;8.921,50
27.05.2022 13:00;27.05.2022 14:00;59.636,25;66.262,75;6.626,50;6.747,75
27.05.2022 14:00;27.05.2022 15:00;58.239,75;65.021,00;6.781,25;8.086,00
27.05.2022 15:00;27.05.2022 16:00;56.929,00;63.283,00;6.354,00;7.846,00
27.05.2022 16:00;27.05.2022 17:00;56.945,00;62.786,00;5.841,00;8.025,75
27.05.2022 17:00;27.05.2022 18:00;56.952,50;60.871,75;3.919,25;10.853,00
27.05.2022 18:00;27.05.2022 19:00;56.347,00;58.744,75;2.397,75;12.169,00
27.05.2022 19:00;27.05.2022 20:00;55.476,50;56.246,50;770,00;16.190,25
27.05.2022 20:00;27.05.2022 21:00;53.990,00;54.062,50;72,50;20.898,25
27.05.2022 21:00;27.05.2022 22:00;52.316,75;52.442,25;125,50;20.793,50
27.05.2022 22:00;27.05.2022 23:00;49.623,50;49.825,25;201,75;19.410,25
27.05.2022 23:00;28.05.2022 00:00;46.606,25;46.869,50;263,25;16.126,75
28.05.2022 00:00;28.05.2022 01:00;43.970,25;44.834,75;864,50;14.471,75
28.05.2022 01:00;28.05.2022 02:00;42.137,50;43.521,25;1.383,75;12.719,00
28.05.2022 02:00;28.05.2022 03:00;41.287,50;42.774,75;1.487,25;13.254,25
28.05.2022 03:00;28.05.2022 04:00;41.055,25;42.698,75;1.643,50;13.349,25
28.05.2022 04:00;28.05.2022 05:00;40.973,50;42.575,75;1.602,25;13.469,25
28.05.2022 05:00;28.05.2022 06:00;41.306,50;42.756,25;1.449,75;13.372,00
28.05.2022 06:00;28.05.2022 07:00;43.557,25;45.026,75;1.469,50;12.981,50
28.05.2022 07:00;28.05.2022 08:00;46.270,25;47.671,00;1.400,75;11.294,50
28.05.2022 08:00;28.05.2022 09:00;49.782,50;51.530,00;1.747,50;9.337,50
28.05.2022 09:00;28.05.2022 10:00;53.101,25;55.772,75;2.671,50;7.775,00
28.05.2022 10:00;28.05.2022 11:00;54.677,00;59.152,50;4.475,50;7.109,75
28.05.2022 11:00;28.05.2022 12:00;55.574,50;61.155,25;5.580,75;6.460,75
28.05.2022 12:00;28.05.2022 13:00;55.119,50;60.986,50;5.867,00;6.601,50
28.05.2022 13:00;28.05.2022 14:00;53.577,75;59.334,75;5.757,00;7.014,50
